ID,LARGEST_GIFT_AMOUNT,BIRTH_DATE,FIRST_GIFT_DATE,LARGEST_GIFT_DATE,LAST_GIFT_DATE,TOTAL_GIFT_AMOUNT,TOTAL_NUMBER_GIFTS,TOTAL_GIVING_CAPACITY,TOTAL_INCOME,TOTAL_NETWORTH,TOTAL_DONATIONS,TOTAL_EAD,LARGEST_REALEST_VALUE,TOTAL_NO_EVENTS_PARTICIPATED,GENDER,FIRST_GIFT_AMOUNT,LAST_GIFT_AMOUNT,Financially_In_Dept,Avg_Gift_Amount,gifting_Capcity,gift_check,age,Group,Score
16893,25000.0,1931-01-25,2016,2017,2022,69342.0,7.0,146967.0,112500.0,876336,69342.0,2452.0,0.0,0.0,M,10000.0,240.0,False,9906.0,0.4718202045357121,False,92.0,8,2.821532855138611
16958,180.0,1946-09-01,2011,2011,2011,180.0,1.0,24030.0,45000.0,18813,180.0,1462.0,0.0,0.0,M,180.0,180.0,True,180.0,0.0074906367041198,False,76.0,8,15.26761947632028
17043,50.0,1959-08-01,2011,2011,2022,324.7,17.0,29025.0,70000.0,44091,325.0,1584.0,0.0,0.0,M,50.0,17.9,True,19.1,0.0111869078380706,False,63.0,8,14.917788402316807
17051,360.0,1942-12-01,2007,2011,2011,1764.0,7.0,95061.0,125000.0,1121926,1764.0,3952.0,440946.0,0.0,M,144.0,360.0,False,252.0,0.018556505822577,False,80.0,8,15.627967717386813
17266,100.0,1948-12-01,2011,2011,2011,100.0,1.0,121407.0,87500.0,2718250,100.0,3812.0,723596.0,0.0,M,100.0,100.0,False,100.0,0.0008236757353365,False,74.0,8,15.491759902200398
17363,100.0,1943-03-01,2019,2019,2019,100.0,1.0,163950.0,125000.0,3936068,2016.0,5176.0,647635.0,0.0,M,100.0,100.0,False,100.0,0.0006099420555047,False,80.0,8,14.446047788389883
17421,200.0,1937-02-01,2017,2017,2017,200.0,1.0,49086.0,52800.0,554167,200.0,1702.0,298790.0,0.0,M,200.0,200.0,False,200.0,0.0040744815222262,False,86.0,8,14.747792579252057
17434,180.0,1941-07-01,2011,2011,2011,180.0,1.0,82815.0,87500.0,1307562,180.0,3531.0,620201.0,0.0,F,180.0,180.0,False,180.0,0.0021735192899836,False,81.0,8,15.00862754171745
17469,300.0,1948-05-01,2001,2011,2011,397.0,7.0,64656.0,87500.0,712417,397.0,1910.0,375175.0,0.0,F,144.0,25.0,False,56.71428571428572,0.0061401880722593,False,74.0,8,15.060932925468371
17512,500.0,1942-02-01,2001,2012,2012,575.0,2.0,46748.0,58100.0,475876,575.0,1697.0,249509.0,0.0,M,75.0,500.0,False,287.5,0.0122999914434842,False,81.0,8,15.164700605098442
17598,300.0,1939-09-01,2001,2011,2012,1440.0,7.0,89729.0,87500.0,1468900,1440.0,3658.0,715784.0,0.0,M,200.0,80.0,False,205.7142857142857,0.0160483232845568,False,83.0,8,15.442155470742318
17667,50.0,1945-04-01,2018,2018,2018,50.0,1.0,48543.0,47500.0,609693,50.0,1521.0,447362.0,0.0,M,50.0,50.0,False,50.0,0.0010300146262076,False,78.0,8,14.460118593316018
17726,250.0,1966-01-01,2011,2011,2011,500.0,2.0,150054.0,187500.0,2974298,500.0,4696.0,813812.0,0.0,M,250.0,250.0,False,250.0,0.0033321337651778,False,57.0,8,15.723586577593275
17894,100.0,1967-05-01,2011,2011,2011,100.0,1.0,115741.0,187500.0,2110808,100.0,4320.0,441112.0,0.0,M,100.0,100.0,False,100.0,0.0008639980646443,False,55.0,8,15.45782920158799
17956,180.0,1938-06-01,2000,2019,2021,1519.0,12.0,80157.0,90500.0,975942,1519.0,3473.0,450552.0,0.0,M,20.0,40.0,False,126.58333333333331,0.0189503100165924,False,84.0,8,14.811146427426124
17971,50.0,1941-07-01,2019,2019,2019,50.0,1.0,33929.0,44900.0,290382,50.0,1538.0,147761.0,0.0,M,50.0,50.0,False,50.0,0.001473665595803,False,81.0,8,14.544956317721443
18034,180.0,1932-12-01,1998,2011,2014,650.0,7.0,58876.0,62700.0,676933,650.0,1892.0,324345.0,0.0,M,10.0,25.0,False,92.85714285714286,0.0110401521842516,False,90.0,8,15.459761239616384
18043,25.0,1945-02-01,2008,2011,2011,70.0,3.0,48195.0,87500.0,52319,70.0,1959.0,0.0,0.0,M,20.0,25.0,True,23.33333333333333,0.0014524328249818,False,78.0,8,14.487360355105775
18170,250.0,1949-06-01,2005,2011,2012,624.0,4.0,110395.0,87500.0,6542378,624.0,4585.0,829058.0,1.0,M,24.0,200.0,False,156.0,0.0056524299107749,False,73.0,8,14.442126123101614
18345,170.0,1941-01-01,2019,2019,2019,170.0,1.0,70140.0,87500.0,799542,170.0,2028.0,366902.0,0.0,M,170.0,170.0,False,170.0,0.0024237239806102,False,82.0,8,14.645031798657392
18359,25.0,1958-10-01,1998,2011,2011,75.0,3.0,77205.0,87500.0,1194901,75.0,2905.0,539071.0,0.0,M,25.0,25.0,False,25.0,0.0009714396735962,False,64.0,8,15.192428993574968
18360,25.0,1942-09-01,2005,2011,2011,50.0,2.0,71300.0,125000.0,681800,50.0,2311.0,0.0,0.0,M,25.0,25.0,False,25.0,0.0007012622720897,False,80.0,8,15.198840970833214
18406,100.0,1955-01-01,2011,2011,2011,100.0,1.0,79079.0,45000.0,2336417,100.0,2544.0,587180.0,0.0,M,100.0,100.0,False,100.0,0.0012645582265835,False,68.0,8,15.52727366861214
18474,200.0,1958-12-01,2011,2011,2011,200.0,1.0,206983.0,375000.0,3753523,300.0,7261.0,1058660.0,0.0,M,200.0,200.0,False,200.0,0.0009662629298058,False,64.0,8,15.481872056801683
18672,200.0,1939-07-01,2007,2007,2011,380.0,2.0,185662.0,187500.0,4596331,380.0,6729.0,769075.0,0.0,M,200.0,180.0,False,190.0,0.0020467300793915,False,83.0,8,14.930322424853108
18792,25.0,1936-08-01,2020,2021,2021,50.0,2.0,80416.0,27500.0,1890501,50.0,2346.0,679826.0,0.0,M,25.0,25.0,False,25.0,0.0006217668125746,False,86.0,8,14.422454537586319
18813,180.0,1940-03-01,1999,2012,2012,280.0,2.0,89767.0,125000.0,971672,280.0,2371.0,289733.0,0.0,M,100.0,180.0,False,140.0,0.0031191863379638,False,83.0,8,14.749729642685768
18861,100.0,1937-11-01,1999,1999,2015,150.0,2.0,149702.0,187500.0,2326440,5698.0,5868.0,555087.0,0.0,M,100.0,50.0,False,75.0,0.0010019906213677,False,85.0,8,14.378938597778145
18932,500.0,1967-01-01,2011,2011,2017,700.0,2.0,140523.0,375000.0,1450706,3130.0,5460.0,272860.0,0.0,M,500.0,200.0,False,350.0,0.0049813909466777,False,56.0,8,15.49677442324995
18954,180.0,1943-03-01,2007,2011,2011,324.0,2.0,274716.0,77000.0,6497832,324.0,4605.0,614561.0,1.0,M,144.0,180.0,False,162.0,0.0011793998165378,False,80.0,8,14.365994651001468
18977,25.0,1938-02-01,2017,2017,2017,50.0,2.0,66800.0,87500.0,688367,50.0,2081.0,0.0,0.0,M,25.0,25.0,False,25.0,0.0007485029940119,False,85.0,8,14.413344314793555
19072,50.0,1931-01-01,2011,2011,2011,50.0,1.0,60425.0,87500.0,58506,50.0,2209.0,0.0,0.0,M,50.0,50.0,True,50.0,0.0008274720728175,False,92.0,8,14.676545157531061
19077,160.0,1953-01-01,1997,2003,2007,1010.0,10.0,52935.0,70000.0,577713,1010.0,1668.0,380495.0,0.0,M,60.0,100.0,False,101.0,0.0190800037782185,False,70.0,8,14.681019983713004
19359,180.0,1949-08-01,2011,2011,2011,180.0,1.0,180576.0,225000.0,3992704,180.0,6417.0,529811.0,0.0,M,180.0,180.0,False,180.0,0.0009968102073365,False,73.0,8,15.509973798723905
19575,180.0,1935-11-01,2009,2011,2012,380.0,3.0,41416.0,40200.0,477593,380.0,1534.0,306154.0,0.0,F,20.0,15.0,False,126.66666666666669,0.0091751979911145,False,87.0,8,14.864774995844993
19661,50.0,1955-11-01,2011,2021,2021,75.0,2.0,87870.0,187500.0,651840,75.0,2445.0,105902.0,0.0,M,25.0,50.0,False,37.5,0.0008535336292249,False,67.0,8,14.734524342471845
19787,180.0,1949-10-01,2011,2011,2011,180.0,1.0,36430.0,62500.0,249067,180.0,1633.0,0.0,0.0,F,180.0,180.0,False,180.0,0.0049409827065605,False,73.0,8,15.257131261923211
19920,380.0,1954-09-01,2011,2011,2011,380.0,1.0,207944.0,187500.0,4663432,380.0,5749.0,742920.0,0.0,M,380.0,380.0,False,380.0,0.0018274150732889,False,68.0,8,15.58978256545297
19994,150.0,1956-10-01,2011,2011,2011,150.0,1.0,90277.0,187500.0,803130,150.0,2424.0,190035.0,0.0,F,150.0,150.0,False,150.0,0.0016615527764546,False,66.0,8,14.931496403461923
20249,165.0,1934-11-01,2011,2011,2011,165.0,1.0,50291.0,31900.0,843689,165.0,1405.0,587828.0,0.0,M,165.0,165.0,False,165.0,0.0032809051321309,False,88.0,8,15.735002834128755
20256,144.0,1940-10-01,2003,2009,2015,901.0,8.0,79551.0,77200.0,1272370,901.0,3312.0,397500.0,0.0,M,100.0,25.0,False,112.625,0.0113260675541476,False,82.0,8,15.0061736628352
20447,180.0,1961-12-01,2011,2011,2011,180.0,1.0,162991.0,187500.0,3353292,180.0,5003.0,714351.0,0.0,M,180.0,180.0,False,180.0,0.0011043554552091,False,61.0,8,15.492030412389596
20469,180.0,1939-08-01,2011,2011,2011,180.0,1.0,42950.0,47500.0,465146,180.0,1602.0,275898.0,0.0,M,180.0,180.0,False,180.0,0.0041909196740395,False,83.0,8,15.83005801822718
20506,300.0,1935-04-01,2011,2020,2020,480.0,2.0,41105.0,62500.0,34794,480.0,1857.0,0.0,0.0,M,180.0,300.0,True,240.0,0.0116774115071159,False,88.0,8,14.55583767349076
20591,240.0,1950-01-01,1999,2012,2013,684.0,4.0,33601.0,62500.0,123054,684.0,1633.0,33330.0,0.0,M,144.0,20.0,False,171.0,0.0203565370078271,False,73.0,8,14.683983460752934
20740,50.0,1949-04-01,2011,2011,2011,50.0,1.0,131459.0,225000.0,1477935,50.0,5177.0,333186.0,0.0,M,50.0,50.0,False,50.0,0.0003803467240736,False,74.0,8,15.438294798525023
20762,300.0,1944-11-01,2005,2010,2012,1175.0,7.0,59959.0,62500.0,629190,5989.0,1704.0,391907.0,0.0,M,25.0,200.0,False,167.85714285714286,0.0195967244283593,False,78.0,8,14.788272697826338
20773,500.0,1945-01-01,1994,2007,2022,2125.0,7.0,105786.0,125000.0,1583178,5089.0,4169.0,363552.0,1.0,M,25.0,250.0,False,303.57142857142856,0.0200877242735333,False,78.0,8,13.75631386137194
20831,50.0,1957-03-01,2011,2011,2011,50.0,1.0,200446.0,375000.0,3127733,50.0,7120.0,782911.0,0.0,M,50.0,50.0,False,50.0,0.0002494437404587,False,66.0,8,15.400663363801415
20836,300.0,1937-09-01,1992,1992,2011,320.0,2.0,113290.0,133000.0,1824508,320.0,4749.0,610191.0,0.0,M,300.0,20.0,False,160.0,0.00282460940948,False,85.0,8,14.95040599881904
20870,300.0,1961-03-01,1995,2011,2011,357.0,7.0,76364.0,71000.0,1220880,357.0,2600.0,561255.0,0.0,F,12.0,300.0,False,51.0,0.0046749777382012,False,62.0,8,14.913618489994372
20881,180.0,1945-09-01,2010,2010,2010,180.0,1.0,60930.0,112500.0,541833,180.0,2156.0,0.0,0.0,M,180.0,180.0,False,180.0,0.0029542097488921,False,77.0,8,14.596428308913108
20919,35.0,1930-12-01,2006,2017,2017,60.0,2.0,53270.0,62500.0,536929,60.0,1922.0,201701.0,0.0,M,25.0,35.0,False,30.0,0.0011263375258119,False,92.0,8,14.445857894031336
21031,450.0,1964-01-01,2011,2011,2011,450.0,1.0,96594.0,187500.0,1270898,450.0,3989.0,572877.0,0.0,M,450.0,450.0,False,450.0,0.0046586744518293,False,59.0,8,15.836385789884028
21133,50.0,1936-05-01,2018,2018,2018,50.0,1.0,88973.0,87500.0,1490090,50.0,3821.0,658459.0,0.0,M,50.0,50.0,False,50.0,0.0005619682375552,False,86.0,8,14.389493638648116
21299,250.0,1938-10-01,1995,2017,2017,300.0,2.0,80327.0,71000.0,1352855,300.0,3294.0,734338.0,0.0,M,50.0,250.0,False,150.0,0.0037347342736564,False,84.0,8,14.717527602925426
21301,50.0,1957-11-01,2007,2010,2011,106.5,3.0,86711.0,187500.0,714552,107.0,2403.0,157070.0,0.0,M,20.0,36.5,False,35.5,0.0012282178731648,False,65.0,8,14.83197841275129
21349,360.36,1943-11-01,2006,2011,2013,1006.36,9.0,101893.0,125000.0,1552431,1006.0,4194.0,617731.0,0.0,F,144.0,50.0,False,111.81777777777778,0.0098766352938867,False,79.0,8,14.829657765790115
21393,400.0,1947-12-01,2020,2020,2020,400.0,1.0,45900.0,87500.0,51034,400.0,1910.0,0.0,0.0,M,400.0,400.0,True,400.0,0.008714596949891,False,75.0,8,14.228141285834564
21439,200.0,1947-02-01,2011,2011,2011,200.0,1.0,46511.0,62500.0,466775,200.0,1675.0,263721.0,0.0,M,200.0,200.0,False,200.0,0.0043000580507836,False,76.0,8,15.845433274592887
21524,180.0,1947-10-01,1995,2011,2011,652.0,8.0,148891.0,225000.0,2234612,652.0,5720.0,624783.0,0.0,F,10.0,180.0,False,81.5,0.0043790423867124,False,75.0,8,14.918836635254845
21527,180.0,1947-09-01,2000,2017,2018,755.0,8.0,79418.0,47500.0,1711841,855.0,2623.0,594440.0,0.0,M,25.0,100.0,False,94.375,0.0095066609584728,False,75.0,8,15.065658867889873
21605,50.0,1944-10-01,2019,2019,2019,50.0,1.0,28971.0,45000.0,170297,50.0,1487.0,83411.0,0.0,M,50.0,50.0,False,50.0,0.0017258637948293,False,78.0,8,14.575723031378207
21613,180.0,1945-03-01,2019,2019,2020,195.0,2.0,48320.0,87500.0,52319,195.0,1959.0,0.0,0.0,M,180.0,15.0,True,97.5,0.00403559602649,False,78.0,8,13.995266618634858
21628,325.0,1933-12-01,2002,2002,2012,793.0,3.0,72133.0,47500.0,1287563,793.0,2845.0,799797.0,0.0,M,325.0,15.0,False,264.3333333333333,0.0109935813012074,False,89.0,8,15.071036330773687
21661,120.0,1955-02-01,2011,2011,2011,120.0,1.0,110880.0,87500.0,2342809,120.0,3479.0,671359.0,0.0,M,120.0,120.0,False,120.0,0.001082251082251,False,68.0,8,15.50633520485429
21737,180.0,1932-01-01,2007,2011,2013,244.0,3.0,135332.0,44900.0,3411521,244.0,3488.0,551301.0,0.0,M,144.0,100.0,False,81.33333333333333,0.0018029734283096,False,91.0,8,14.92415820710138
21845,180.0,1947-01-01,2014,2017,2017,600.0,4.0,47206.0,70000.0,433343,600.0,1756.0,190117.0,0.0,M,180.0,45.0,False,150.0,0.0127102486971995,False,76.0,8,15.073416300314069
21878,50.0,1948-12-01,2018,2018,2018,50.0,1.0,68210.0,87500.0,833631,50.0,1893.0,325107.0,0.0,M,50.0,50.0,False,50.0,0.0007330303474563,False,74.0,8,14.421698674914182
21909,250.0,1933-09-01,2011,2011,2011,250.0,1.0,248230.0,375000.0,3624721,730.0,9275.0,0.0,0.0,F,250.0,250.0,False,250.0,0.0010071304838254,False,89.0,8,14.858135575877537
22174,100.0,1940-12-01,2000,2012,2012,110.0,2.0,105272.0,125000.0,1601162,3074.0,4351.0,568965.0,0.0,M,10.0,100.0,False,55.0,0.0010449122273729,False,82.0,8,14.527382705864174
22227,180.0,1956-05-01,2011,2011,2011,180.0,1.0,31430.0,62500.0,178649,180.0,1551.0,0.0,0.0,M,180.0,180.0,False,180.0,0.0057270124085268,False,66.0,8,15.928854563818401
22285,50.0,1947-07-01,2006,2006,2011,90.0,3.0,54129.0,70000.0,596456,190.0,1756.0,336784.0,0.0,F,50.0,20.0,False,30.0,0.0016626946738347,False,75.0,8,14.249603711733743
22358,180.0,1941-07-01,2011,2013,2014,540.0,3.0,142993.0,187500.0,2290234,540.0,5673.0,636555.0,0.0,M,180.0,15.0,False,180.0,0.0037764086353877,False,81.0,8,14.994572512692347
22446,386.0,1952-10-01,1996,2003,2013,809.0,12.0,96434.0,187500.0,803808,809.0,2509.0,0.0,0.0,M,18.0,100.0,False,67.41666666666667,0.0083891573511417,False,70.0,8,14.93065301103308
22490,10000.0,1942-12-30,1991,2004,2011,16541.5,45.0,89734.0,55500.0,1361348,16642.0,2825.0,574686.0,0.0,M,72.5,180.0,False,367.5888888888889,0.1843392693962154,False,80.0,8,3.1403046673301525
22509,200.0,1964-10-01,2011,2011,2011,200.0,1.0,30975.0,70000.0,215270,300.0,1505.0,123498.0,0.0,M,200.0,200.0,False,200.0,0.006456820016142,False,58.0,8,15.960313192799735
22577,100.0,1939-09-01,2012,2012,2012,100.0,1.0,225600.0,375000.0,2996193,600.0,8361.0,0.0,0.0,M,100.0,100.0,False,100.0,0.0004432624113475,False,83.0,8,14.457199563093322
22606,25.0,1933-09-01,2010,2011,2011,50.0,2.0,26742.0,17500.0,358477,50.0,1105.0,302837.0,0.0,F,25.0,25.0,False,25.0,0.0018697180465185,False,89.0,8,14.664822171202141
22805,100.0,1952-02-01,2017,2018,2018,150.0,2.0,24250.0,45000.0,105691,150.0,1401.0,0.0,0.0,M,50.0,100.0,False,75.0,0.0061855670103092,False,71.0,8,14.914945630616575
23033,200.0,1955-07-01,2011,2011,2011,200.0,1.0,98976.0,125000.0,1560561,200.0,3768.0,471589.0,0.0,M,200.0,200.0,False,200.0,0.0020206918849013,False,67.0,8,15.60778791614491
23041,35.0,1934-12-01,2010,2011,2011,60.0,2.0,280734.0,375000.0,5337077,60.0,9991.0,371283.0,0.0,F,25.0,35.0,False,30.0,0.0002137254482891,False,88.0,8,14.475183755282702
23042,50.0,1945-02-01,2021,2021,2021,50.0,1.0,14756.0,7500.0,212926,50.0,708.0,211629.0,0.0,M,50.0,50.0,False,50.0,0.0033884521550555,False,78.0,8,14.724030622037391
23043,360.0,1951-02-01,1997,1998,2000,1281.0,7.0,112276.0,187500.0,1262092,1281.0,4511.0,382404.0,0.0,M,220.0,31.0,False,183.0,0.0114093840179557,False,72.0,8,15.001641894530842
23137,100.0,1950-06-01,2020,2020,2020,100.0,1.0,40100.0,70000.0,274507,100.0,1711.0,0.0,0.0,M,100.0,100.0,False,100.0,0.0024937655860349,False,72.0,8,14.58236180662131
23276,50.0,1937-12-01,2018,2018,2018,50.0,1.0,140397.0,187500.0,1770256,3229.0,5533.0,418359.0,0.0,M,50.0,50.0,False,50.0,0.0003561329658041,False,85.0,8,14.367242561271613
23352,50.0,1938-09-01,2012,2012,2012,50.0,1.0,237735.0,375000.0,4273879,50.0,9124.0,178690.0,0.0,M,50.0,50.0,False,50.0,0.0002103182114539,False,84.0,8,14.425965353739274
23447,500.0,1942-07-01,1998,2021,2021,600.0,3.0,248980.0,87500.0,4889025,48014.0,4643.0,650632.0,0.0,M,50.0,500.0,False,200.0,0.0024098321150293,False,80.0,8,14.633155987470218
23756,400.0,1955-05-01,2011,2011,2011,400.0,1.0,61340.0,70000.0,886662,400.0,1639.0,588792.0,0.0,M,400.0,400.0,False,400.0,0.006521030322791,False,67.0,8,15.981907827634823
23788,144.0,1936-06-01,2007,2007,2020,944.0,9.0,53688.0,62500.0,555291,944.0,1841.0,254882.0,0.0,M,144.0,100.0,False,104.88888888888889,0.0175830725674266,False,86.0,8,14.869011135120966
23789,120.0,1936-05-01,2011,2011,2011,120.0,1.0,42620.0,62500.0,206684,120.0,1841.0,0.0,0.0,M,120.0,120.0,False,120.0,0.002815579540122,False,86.0,8,15.696171799119847
23798,300.0,1947-04-01,2002,2015,2018,1123.0,9.0,46759.0,27500.0,749817,1123.0,1192.0,621222.0,0.0,M,144.0,25.0,False,124.77777777777776,0.0240167668256378,False,76.0,8,14.209996991751058
23802,100.0,1930-07-01,2005,2011,2011,125.0,2.0,26375.0,37500.0,16843,125.0,1569.0,0.0,0.0,M,25.0,100.0,True,62.5,0.0047393364928909,False,92.0,8,14.782076796132348
23829,50.0,1947-02-01,2011,2014,2014,200.0,4.0,133626.0,225000.0,1458966,200.0,5266.0,283519.0,0.0,M,50.0,50.0,False,50.0,0.0014967147112088,False,76.0,8,14.759681927768769
23859,40.0,1952-01-01,1996,2011,2011,50.0,2.0,46980.0,87500.0,227852,2480.0,1845.0,0.0,0.0,M,10.0,40.0,False,25.0,0.001064282673478,False,71.0,8,15.215202488202106
23889,180.0,1951-06-01,2011,2011,2011,180.0,1.0,49789.0,36000.0,791439,180.0,1288.0,639370.0,0.0,M,180.0,180.0,False,180.0,0.0036152563819317,False,71.0,8,15.776319246011369
23924,100.0,1942-06-01,1997,2011,2011,240.0,5.0,106020.0,125000.0,1712827,240.0,4371.0,665601.0,0.0,F,40.0,100.0,False,48.0,0.0022637238256932,False,80.0,8,14.733442324973394
24088,7000.0,1940-09-30,2019,2019,2019,7000.0,1.0,42000.0,62500.0,33011,7000.0,1764.0,0.0,0.0,M,7000.0,7000.0,True,7000.0,0.1666666666666666,False,82.0,8,2.1197604934536023
24160,180.0,1940-09-01,1994,2021,2022,255.0,3.0,126814.0,187500.0,1470335,255.0,5153.0,318676.0,0.0,M,50.0,15.0,False,85.0,0.0020108189947482,False,82.0,8,14.551129965435049
24195,180.0,1932-03-01,2007,2014,2014,324.0,2.0,72864.0,87500.0,819154,324.0,2191.0,260800.0,0.0,M,144.0,180.0,False,162.0,0.0044466403162055,False,91.0,8,14.743765231212763
24214,180.0,1951-02-01,2011,2011,2011,180.0,1.0,51434.0,55000.0,639844,180.0,1535.0,486083.0,0.0,M,180.0,180.0,False,180.0,0.0034996305945483,False,72.0,8,15.768459574402504
24284,100.0,1951-06-01,2002,2020,2020,150.0,2.0,57478.0,70000.0,682971,174.0,1697.0,460078.0,0.0,M,50.0,100.0,False,75.0,0.0026096941438463,False,71.0,8,14.5876034415145
24368,100.0,1932-09-01,2011,2011,2011,100.0,1.0,93709.0,87500.0,1638904,100.0,4021.0,699671.0,0.0,F,100.0,100.0,False,100.0,0.0010671333596559,False,90.0,8,14.86256842296086
24442,600.0,1934-11-01,2006,2008,2014,1224.0,5.0,68799.0,90500.0,638959,1224.0,2165.0,0.0,0.0,M,144.0,120.0,False,244.8,0.0177909562638991,False,88.0,8,14.837404896071604
24446,288.0,1949-11-01,1996,2007,2014,2486.0,14.0,101669.0,187500.0,776793,2486.0,2574.0,108650.0,0.0,M,50.0,40.0,False,177.57142857142858,0.0244518978252958,False,73.0,8,14.122561237970622
24463,50.0,1946-01-01,2019,2019,2019,50.0,1.0,34799.0,62500.0,100726,50.0,1690.0,19970.0,0.0,M,50.0,50.0,False,50.0,0.0014368228972096,False,77.0,8,14.543577764760743
24475,180.0,1938-04-01,2003,2011,2011,756.0,5.0,54229.0,47500.0,700583,756.0,1615.0,480459.0,0.0,F,144.0,180.0,False,151.2,0.013940880340777,False,85.0,8,15.190178470305566
24491,500.0,1951-09-01,2006,2016,2019,3042.0,9.0,115411.0,187500.0,1243693,5472.0,4454.0,398784.0,2.0,M,250.0,15.0,False,338.0,0.0263579728102173,False,71.0,8,12.979468065578121
24927,50.0,1947-12-01,2020,2020,2020,50.0,1.0,60550.0,87500.0,622231,50.0,1910.0,0.0,0.0,M,50.0,50.0,False,50.0,0.0008257638315441,False,75.0,8,14.404685841226256
24944,50.0,1957-04-01,2011,2011,2011,50.0,1.0,149661.0,187500.0,3062972,1800.0,5145.0,758548.0,0.0,M,50.0,50.0,False,50.0,0.0003340883730564,False,66.0,8,15.411202748540239
24992,200.0,1952-02-01,2011,2011,2011,200.0,1.0,203739.0,187500.0,4644648,200.0,5917.0,684111.0,0.0,M,200.0,200.0,False,200.0,0.0009816480889765,False,71.0,8,15.503232841510615
25026,50.0,1934-04-01,2001,2010,2016,200.0,6.0,333541.0,125000.0,11207629,200.0,25179.0,600774.0,0.0,M,25.0,25.0,False,33.333333333333336,0.0005996264327324,False,89.0,8,14.37710547750264
25125,1000.0,1932-10-23,1993,1994,2004,4321.5,12.0,27555.0,46466.0,22741,4322.0,1671.0,0.0,0.0,M,1000.0,12.0,True,360.125,0.1568317909635274,False,90.0,8,1.9439362917411462
25135,25.0,1932-01-01,1999,2013,2013,100.0,5.0,25600.0,37500.0,16505,100.0,1542.0,0.0,0.0,M,10.0,25.0,True,20.0,0.00390625,False,91.0,8,13.899903385713898
25141,1000.0,1938-04-01,1997,2016,2021,2270.0,8.0,78859.0,87500.0,842890,6384.0,2081.0,364497.0,3.0,M,20.0,100.0,False,283.75,0.028785553963403,False,85.0,8,12.579834664800186
25219,180.0,1953-08-01,2011,2011,2011,180.0,1.0,33191.0,46300.0,320856,180.0,1405.0,0.0,0.0,M,180.0,180.0,False,180.0,0.005423156879877,False,69.0,8,15.916439706689635
25265,180.0,1965-01-01,2011,2011,2011,180.0,1.0,41075.0,25000.0,1645897,180.0,1620.0,494670.0,0.0,M,180.0,180.0,False,180.0,0.0043822276323797,False,58.0,8,15.813030284127382
25317,180.0,1942-02-01,2011,2011,2012,195.0,2.0,26203.0,37500.0,155148,195.0,1415.0,85161.0,0.0,M,180.0,15.0,False,97.5,0.0074418959661107,False,81.0,8,15.73332921137294
25683,180.0,1948-07-01,2011,2011,2011,180.0,1.0,32380.0,47500.0,268152,180.0,1483.0,0.0,0.0,F,180.0,180.0,False,180.0,0.0055589870290302,False,74.0,8,15.304171862555688
25694,180.0,1955-03-01,2009,2011,2011,360.0,2.0,173690.0,87500.0,3779767,360.0,3857.0,655266.0,0.0,F,180.0,180.0,False,180.0,0.0020726581841211,False,68.0,8,14.69630564126112
25704,50.0,1951-10-01,2010,2010,2016,100.0,3.0,67768.0,125000.0,639301,100.0,2139.0,153357.0,0.0,M,50.0,25.0,False,33.333333333333336,0.0014756227127847,False,71.0,8,14.484427598703352
25865,200.0,1956-07-01,2011,2011,2011,200.0,1.0,117992.0,187500.0,1750204,550.0,4610.0,698838.0,0.0,M,200.0,200.0,False,200.0,0.001695030171537,False,66.0,8,15.569726551359459
25900,180.0,1935-10-01,2020,2020,2022,350.0,10.0,57736.0,62500.0,670047,350.0,1841.0,245336.0,0.0,M,180.0,15.0,False,35.0,0.0060620756547041,False,87.0,8,14.858988016628993
25906,180.0,1958-06-01,2011,2011,2011,180.0,1.0,112252.0,225000.0,1204032,180.0,4534.0,351449.0,0.0,F,180.0,180.0,False,180.0,0.0016035349036097,False,64.0,8,14.91996888886095
25919,100.0,1936-09-01,2006,2006,2012,300.0,7.0,23825.0,17500.0,296806,300.0,1077.0,0.0,0.0,M,100.0,30.0,False,42.85714285714285,0.0125918153200419,False,86.0,8,15.111537366652987
25935,180.0,1949-10-01,2011,2011,2011,180.0,1.0,31430.0,62500.0,30397,180.0,1633.0,0.0,0.0,F,180.0,180.0,True,180.0,0.0057270124085268,False,73.0,8,14.526033175349767
26021,50.0,1950-09-01,2016,2021,2021,100.0,2.0,43460.0,70000.0,370613,100.0,1697.0,181200.0,0.0,M,50.0,50.0,False,50.0,0.0023009664058904,False,72.0,8,14.612998205879583
